symbol,date,close,high,low,open
AAPL,2021-04-12 17:55:00+00:00,131.5,131.79,131.45,131.745
AAPL,2021-04-12 18:00:00+00:00,131.54,131.62,131.48,131.505
AAPL,2021-04-12 18:05:00+00:00,131.75,131.8,131.51,131.54
AAPL,2021-04-12 18:10:00+00:00,131.76,131.825,131.725,131.745
AAPL,2021-04-12 18:15:00+00:00,131.645,131.8,131.625,131.765
AAPL,2021-04-12 18:20:00+00:00,131.53,131.655,131.51,131.635
AAPL,2021-04-12 18:25:00+00:00,131.53,131.585,131.46,131.525
AAPL,2021-04-12 18:30:00+00:00,131.425,131.6,131.44,131.535
AAPL,2021-04-12 18:35:00+00:00,131.36,131.455,131.345,131.425
AAPL,2021-04-12 18:40:00+00:00,131.24,131.4,131.235,131.345
AAPL,2021-04-12 18:45:00+00:00,131.25,131.27,131.165,131.235
AAPL,2021-04-12 18:50:00+00:00,131.09,131.25,131.03,131.245
AAPL,2021-04-12 18:55:00+00:00,131.02,131.09,130.92,131.085
AAPL,2021-04-12 19:00:00+00:00,130.99,131.015,130.85,131.015
AAPL,2021-04-12 19:05:00+00:00,131.19,131.2,130.995,130.995
AAPL,2021-04-12 19:10:00+00:00,131.17,131.275,131.15,131.195
AAPL,2021-04-12 19:15:00+00:00,131.34,131.34,131.08,131.17
AAPL,2021-04-12 19:20:00+00:00,131.445,131.5,131.32,131.33
AAPL,2021-04-12 19:25:00+00:00,131.31,131.465,131.27,131.465
AAPL,2021-04-12 19:30:00+00:00,131.16,131.31,131.15,131.305
AAPL,2021-04-12 19:35:00+00:00,131.245,131.305,131.14,131.165
AAPL,2021-04-12 19:40:00+00:00,131.39,131.37,131.255,131.265
AAPL,2021-04-12 19:45:00+00:00,131.33,131.47,131.305,131.395
AAPL,2021-04-12 19:50:00+00:00,131.305,131.52,131.305,131.32
AAPL,2021-04-12 19:55:00+00:00,131.29,131.39,131.23,131.3
AAPL,2021-04-12 20:00:00+00:00,131.29,131.29,131.29,131.29
AAPL,2021-04-13 13:30:00+00:00,132.23,132.53,131.93,132.45
AAPL,2021-04-13 13:35:00+00:00,132.96,132.97,132.21,132.23
AAPL,2021-04-13 13:40:00+00:00,133.275,133.535,132.96,132.965
AAPL,2021-04-13 13:45:00+00:00,133.39,133.69,133.2,133.28
AAPL,2021-04-13 13:50:00+00:00,133.37,133.43,133.1,133.37
AAPL,2021-04-13 13:55:00+00:00,133.11,133.4,133.045,133.37
AAPL,2021-04-13 14:00:00+00:00,132.78,133.155,132.77,133.115
AAPL,2021-04-13 14:05:00+00:00,133.19,133.18,132.77,132.77
AAPL,2021-04-13 14:10:00+00:00,133.075,133.24,133.06,133.185
AAPL,2021-04-13 14:15:00+00:00,133.19,133.28,133.07,133.07
AAPL,2021-04-13 14:20:00+00:00,132.93,133.19,132.85,133.19
AAPL,2021-04-13 14:25:00+00:00,133.305,133.33,132.935,132.935
AAPL,2021-04-13 14:30:00+00:00,133.39,133.5,133.315,133.315
AAPL,2021-04-13 14:35:00+00:00,133.59,133.59,133.31,133.395
AAPL,2021-04-13 14:40:00+00:00,133.5,133.64,133.46,133.595
AAPL,2021-04-13 14:45:00+00:00,133.4,133.525,133.39,133.5
AAPL,2021-04-13 14:50:00+00:00,133.12,133.42,133.095,133.415
AAPL,2021-04-13 14:55:00+00:00,133.145,133.23,133.105,133.115
AAPL,2021-04-13 15:00:00+00:00,133.29,133.425,133.13,133.155
AAPL,2021-04-13 15:05:00+00:00,133.34,133.36,133.2,133.295
AAPL,2021-04-13 15:10:00+00:00,133.105,133.35,133.105,133.335
AAPL,2021-04-13 15:15:00+00:00,133.175,133.235,133.025,133.105
AAPL,2021-04-13 15:20:00+00:00,133.02,133.22,133.015,133.18
AAPL,2021-04-13 15:25:00+00:00,133.02,133.085,132.92,133.025
AAPL,2021-04-13 15:30:00+00:00,133.08,133.175,133.025,133.025
AAPL,2021-04-13 15:35:00+00:00,132.93,133.085,132.825,133.085
AAPL,2021-04-13 15:40:00+00:00,133.03,133.1,132.94,132.95
AAPL,2021-04-13 15:45:00+00:00,132.97,133.115,132.945,133.03
AAPL,2021-04-13 15:50:00+00:00,132.89,132.975,132.865,132.975
AAPL,2021-04-13 15:55:00+00:00,133.025,133.045,132.88,132.88
AAPL,2021-04-13 16:00:00+00:00,133.08,133.13,133.025,133.025
AAPL,2021-04-13 16:05:00+00:00,133.08,133.08,133.08,133.08
AAPL,2021-04-13 16:10:00+00:00,133.86,133.97,133.41,133.41
AAPL,2021-04-13 16:15:00+00:00,134.06,134.265,133.88,133.88
AAPL,2021-04-13 16:20:00+00:00,133.98,134.06,133.98,134.06
AAPL,2021-04-13 16:25:00+00:00,133.99,134.06,133.94,134.06
AAPL,2021-04-13 16:30:00+00:00,133.99,133.99,133.99,133.99
AAPL,2021-04-13 16:35:00+00:00,133.99,133.99,133.99,133.99
AAPL,2021-04-13 16:40:00+00:00,134.05,134.05,133.99,133.99
AAPL,2021-04-13 16:45:00+00:00,134.64,134.64,134.18,134.18
AAPL,2021-04-13 16:50:00+00:00,134.285,134.51,134.27,134.51
AAPL,2021-04-13 16:55:00+00:00,134.19,134.19,134.16,134.16
AAPL,2021-04-13 17:00:00+00:00,134.31,134.375,134.19,134.19
AAPL,2021-04-13 17:05:00+00:00,134.305,134.39,134.2,134.375
AAPL,2021-04-13 17:10:00+00:00,134.335,134.4,134.26,134.39
AAPL,2021-04-13 17:15:00+00:00,134.34,134.41,134.31,134.31
AAPL,2021-04-13 17:20:00+00:00,134.23,134.325,134.2,134.325
AAPL,2021-04-13 17:25:00+00:00,134.14,134.255,134.14,134.18
AAPL,2021-04-13 17:30:00+00:00,134.18,134.205,134.09,134.12
AAPL,2021-04-13 17:35:00+00:00,134.22,134.32,134.15,134.18
AAPL,2021-04-13 17:40:00+00:00,134.44,134.515,134.23,134.23
AAPL,2021-04-13 17:45:00+00:00,134.44,134.47,134.37,134.46
AAPL,2021-04-13 17:50:00+00:00,134.39,134.465,134.33,134.45
AAPL,2021-04-13 17:55:00+00:00,134.25,134.41,134.25,134.4
AAPL,2021-04-13 18:00:00+00:00,134.21,134.285,134.2,134.27
AAPL,2021-04-13 18:05:00+00:00,134.14,134.205,134.085,134.205
AAPL,2021-04-13 18:10:00+00:00,134.19,134.2,134.06,134.145
AAPL,2021-04-13 18:15:00+00:00,134.22,134.285,134.17,134.23
AAPL,2021-04-13 18:20:00+00:00,134.22,134.265,134.205,134.24
AAPL,2021-04-13 18:25:00+00:00,134.28,134.29,134.18,134.27
AAPL,2021-04-13 18:30:00+00:00,134.44,134.47,134.24,134.27
AAPL,2021-04-13 18:35:00+00:00,134.375,134.545,134.36,134.44
AAPL,2021-04-13 18:40:00+00:00,134.465,134.515,134.375,134.395
AAPL,2021-04-13 18:45:00+00:00,134.47,134.52,134.425,134.455
AAPL,2021-04-13 18:50:00+00:00,134.46,134.515,134.38,134.47
AAPL,2021-04-13 18:55:00+00:00,134.365,134.5,134.35,134.465
AAPL,2021-04-13 19:00:00+00:00,134.29,134.42,134.29,134.365
AAPL,2021-04-13 19:05:00+00:00,134.385,134.36,134.22,134.29
AAPL,2021-04-13 19:10:00+00:00,134.45,134.53,134.395,134.395
AAPL,2021-04-13 19:15:00+00:00,134.515,134.595,134.43,134.445
AAPL,2021-04-13 19:20:00+00:00,134.49,134.57,134.42,134.515
AAPL,2021-04-13 19:25:00+00:00,134.59,134.6,134.465,134.495
AAPL,2021-04-13 19:30:00+00:00,134.465,134.595,134.445,134.59
AAPL,2021-04-13 19:35:00+00:00,134.42,134.49,134.39,134.485
AAPL,2021-04-13 19:40:00+00:00,134.505,134.55,134.39,134.415
AAPL,2021-04-13 19:45:00+00:00,134.58,134.58,134.48,134.495
AAPL,2021-04-13 19:50:00+00:00,134.51,134.59,134.39,134.59
AAPL,2021-04-13 19:55:00+00:00,134.41,134.505,134.3,134.505
AAPL,2021-04-13 20:00:00+00:00,134.41,134.41,134.41,134.41
AAPL,2021-04-14 13:30:00+00:00,133.69,135.0,133.605,134.96
AAPL,2021-04-14 13:35:00+00:00,134.09,134.13,133.57,133.695
AAPL,2021-04-14 13:40:00+00:00,134.305,134.375,133.885,134.05
AAPL,2021-04-14 13:45:00+00:00,133.945,134.31,133.89,134.31
AAPL,2021-04-14 13:50:00+00:00,133.68,133.96,133.47,133.94
AAPL,2021-04-14 13:55:00+00:00,134.0,134.02,133.615,133.68
AAPL,2021-04-14 14:00:00+00:00,133.86,134.015,133.6,134.015
AAPL,2021-04-14 14:05:00+00:00,133.985,134.0,133.84,133.865
AAPL,2021-04-14 14:10:00+00:00,133.7,134.025,133.665,134.015
AAPL,2021-04-14 14:15:00+00:00,133.75,133.79,133.52,133.73
AAPL,2021-04-14 14:20:00+00:00,133.73,133.945,133.65,133.765
AAPL,2021-04-14 14:25:00+00:00,133.58,133.73,133.43,133.705
AAPL,2021-04-14 14:30:00+00:00,133.75,133.87,133.57,133.57
AAPL,2021-04-14 14:35:00+00:00,133.495,133.76,133.46,133.755
AAPL,2021-04-14 14:40:00+00:00,133.46,133.665,133.35,133.48
AAPL,2021-04-14 14:45:00+00:00,133.76,133.71,133.445,133.455
AAPL,2021-04-14 14:50:00+00:00,133.58,133.82,133.525,133.77
AAPL,2021-04-14 14:55:00+00:00,133.28,133.63,133.25,133.58
AAPL,2021-04-14 15:00:00+00:00,133.105,133.435,133.1,133.285
AAPL,2021-04-14 15:05:00+00:00,133.1,133.24,132.97,133.11
AAPL,2021-04-14 15:10:00+00:00,133.16,133.18,133.03,133.11
AAPL,2021-04-14 15:15:00+00:00,132.93,133.15,132.935,133.15
AAPL,2021-04-14 15:20:00+00:00,132.735,132.95,132.585,132.92
AAPL,2021-04-14 15:25:00+00:00,132.895,132.895,132.63,132.74
AAPL,2021-04-14 15:30:00+00:00,132.97,132.99,132.855,132.895
AAPL,2021-04-14 15:35:00+00:00,133.08,133.11,132.92,132.95
AAPL,2021-04-14 15:40:00+00:00,133.235,133.235,133.05,133.075
AAPL,2021-04-14 15:45:00+00:00,133.19,133.235,133.14,133.235
AAPL,2021-04-14 15:50:00+00:00,133.19,133.28,133.18,133.185
AAPL,2021-04-14 15:55:00+00:00,133.33,133.33,133.11,133.165
AAPL,2021-04-14 16:00:00+00:00,133.08,133.335,133.075,133.325
AAPL,2021-04-14 16:05:00+00:00,133.255,133.32,132.98,133.075
AAPL,2021-04-14 16:10:00+00:00,133.165,133.315,133.12,133.245
AAPL,2021-04-14 16:15:00+00:00,133.205,133.235,133.1,133.16
AAPL,2021-04-14 16:20:00+00:00,133.275,133.38,133.21,133.215
AAPL,2021-04-14 16:25:00+00:00,133.25,133.365,133.17,133.265
AAPL,2021-04-14 16:30:00+00:00,133.27,133.34,133.185,133.245
AAPL,2021-04-14 16:35:00+00:00,133.34,133.4,133.26,133.275
AAPL,2021-04-14 16:40:00+00:00,133.515,133.55,133.36,133.36
AAPL,2021-04-14 16:45:00+00:00,133.555,133.555,133.43,133.515
AAPL,2021-04-14 16:50:00+00:00,133.59,133.605,133.525,133.57
AAPL,2021-04-14 16:55:00+00:00,133.53,133.58,133.49,133.575
AAPL,2021-04-14 17:00:00+00:00,133.31,133.53,133.295,133.525
AAPL,2021-04-14 17:05:00+00:00,133.44,133.46,133.32,133.32
AAPL,2021-04-14 17:10:00+00:00,133.51,133.565,133.4,133.445
AAPL,2021-04-14 17:15:00+00:00,133.39,133.505,133.4,133.505
AAPL,2021-04-14 17:20:00+00:00,133.395,133.465,133.31,133.4
AAPL,2021-04-14 17:25:00+00:00,133.29,133.39,133.28,133.385
AAPL,2021-04-14 17:30:00+00:00,133.04,133.3,133.04,133.26
AAPL,2021-04-14 17:35:00+00:00,133.17,133.16,132.965,133.04
AAPL,2021-04-14 17:40:00+00:00,133.07,133.19,133.055,133.165
AAPL,2021-04-14 17:45:00+00:00,133.06,133.15,133.05,133.075
AAPL,2021-04-14 17:50:00+00:00,133.06,133.1,133.01,133.055
AAPL,2021-04-14 17:55:00+00:00,132.67,133.08,132.57,133.07
AAPL,2021-04-14 18:00:00+00:00,132.2,132.68,132.09,132.68
AAPL,2021-04-14 18:05:00+00:00,131.8,132.21,131.67,132.21
AAPL,2021-04-14 18:10:00+00:00,132.26,132.25,131.75,131.795
AAPL,2021-04-14 18:15:00+00:00,132.485,132.49,132.17,132.255
AAPL,2021-04-14 18:20:00+00:00,132.835,132.84,132.46,132.46
AAPL,2021-04-14 18:25:00+00:00,132.8,132.96,132.71,132.835
AAPL,2021-04-14 18:30:00+00:00,132.705,132.86,132.64,132.79
AAPL,2021-04-14 18:35:00+00:00,132.585,132.8,132.545,132.705
AAPL,2021-04-14 18:40:00+00:00,132.73,132.84,132.605,132.605
AAPL,2021-04-14 18:45:00+00:00,132.47,132.785,132.43,132.72
AAPL,2021-04-14 18:50:00+00:00,132.31,132.48,132.26,132.46
AAPL,2021-04-14 18:55:00+00:00,132.3,132.46,132.22,132.315
AAPL,2021-04-14 19:00:00+00:00,132.37,132.4,132.14,132.285
AAPL,2021-04-14 19:05:00+00:00,132.095,132.39,132.04,132.35
AAPL,2021-04-14 19:10:00+00:00,132.42,132.42,132.015,132.105
AAPL,2021-04-14 19:15:00+00:00,132.455,132.6,132.345,132.41
AAPL,2021-04-14 19:20:00+00:00,132.49,132.57,132.32,132.455
AAPL,2021-04-14 19:25:00+00:00,132.58,132.65,132.5,132.515
AAPL,2021-04-14 19:30:00+00:00,132.45,132.63,132.4,132.575
AAPL,2021-04-14 19:35:00+00:00,132.245,132.445,132.125,132.445
AAPL,2021-04-14 19:40:00+00:00,132.215,132.285,132.08,132.24
AAPL,2021-04-14 19:45:00+00:00,132.02,132.28,132.01,132.215
AAPL,2021-04-14 19:50:00+00:00,131.975,132.2,131.95,132.02
AAPL,2021-04-14 19:55:00+00:00,132.145,132.145,131.825,131.985
AAPL,2021-04-14 20:00:00+00:00,132.145,132.145,132.145,132.145
AAPL,2021-04-15 13:30:00+00:00,134.0,134.48,133.65,133.85
AAPL,2021-04-15 13:35:00+00:00,134.48,134.55,134.02,134.02
AAPL,2021-04-15 13:40:00+00:00,134.235,134.66,134.205,134.49
AAPL,2021-04-15 13:45:00+00:00,134.775,134.775,134.34,134.34
AAPL,2021-04-15 13:50:00+00:00,134.905,134.91,134.565,134.8
AAPL,2021-04-15 13:55:00+00:00,134.34,134.945,134.195,134.91
AAPL,2021-04-15 14:00:00+00:00,134.26,134.5,134.12,134.355
AAPL,2021-04-15 14:05:00+00:00,134.495,134.505,134.08,134.255
AAPL,2021-04-15 14:10:00+00:00,134.765,134.8,134.365,134.5
AAPL,2021-04-15 14:15:00+00:00,134.91,134.93,134.74,134.77
AAPL,2021-04-15 14:20:00+00:00,134.6,134.935,134.605,134.915
AAPL,2021-04-15 14:25:00+00:00,134.94,134.96,134.595,134.625
AAPL,2021-04-15 14:30:00+00:00,134.8,134.985,134.7,134.935
AAPL,2021-04-15 14:35:00+00:00,134.82,134.9,134.645,134.78
AAPL,2021-04-15 14:40:00+00:00,134.72,134.9,134.54,134.82
AAPL,2021-04-15 14:45:00+00:00,134.55,134.725,134.43,134.725
AAPL,2021-04-15 14:50:00+00:00,134.475,134.57,134.29,134.545
AAPL,2021-04-15 14:55:00+00:00,134.3,134.485,134.2,134.475
AAPL,2021-04-15 15:00:00+00:00,134.64,134.685,134.27,134.305
AAPL,2021-04-15 15:05:00+00:00,134.555,134.675,134.555,134.63
AAPL,2021-04-15 15:10:00+00:00,134.45,134.635,134.385,134.545
AAPL,2021-04-15 15:15:00+00:00,134.465,134.49,134.38,134.47
AAPL,2021-04-15 15:20:00+00:00,134.37,134.55,134.37,134.465
AAPL,2021-04-15 15:25:00+00:00,134.19,134.43,134.2,134.37
AAPL,2021-04-15 15:30:00+00:00,134.27,134.32,134.165,134.22
AAPL,2021-04-15 15:35:00+00:00,134.2,134.32,134.145,134.28
AAPL,2021-04-15 15:40:00+00:00,134.2,134.24,134.03,134.205
AAPL,2021-04-15 15:45:00+00:00,134.33,134.385,134.195,134.205
AAPL,2021-04-15 15:50:00+00:00,134.365,134.38,134.29,134.33
AAPL,2021-04-15 15:55:00+00:00,134.32,134.44,134.24,134.37
AAPL,2021-04-15 16:00:00+00:00,134.16,134.35,134.115,134.305
AAPL,2021-04-15 16:05:00+00:00,134.175,134.2,134.03,134.165
AAPL,2021-04-15 16:10:00+00:00,133.99,134.2,133.97,134.18
AAPL,2021-04-15 16:15:00+00:00,133.85,134.02,133.79,133.985
AAPL,2021-04-15 16:20:00+00:00,133.94,133.99,133.795,133.85
AAPL,2021-04-15 16:25:00+00:00,133.78,133.94,133.715,133.94
AAPL,2021-04-15 16:30:00+00:00,134.025,134.03,133.725,133.77
AAPL,2021-04-15 16:35:00+00:00,134.08,134.22,134.025,134.045
AAPL,2021-04-15 16:40:00+00:00,134.335,134.35,134.06,134.085
AAPL,2021-04-15 16:45:00+00:00,134.46,134.49,134.335,134.335
AAPL,2021-04-15 16:50:00+00:00,134.37,134.585,134.35,134.455
AAPL,2021-04-15 16:55:00+00:00,134.585,134.57,134.365,134.365
AAPL,2021-04-15 17:00:00+00:00,134.5,134.655,134.45,134.585
AAPL,2021-04-15 17:05:00+00:00,134.31,134.53,134.28,134.5
AAPL,2021-04-15 17:10:00+00:00,134.32,134.425,134.29,134.29
AAPL,2021-04-15 17:15:00+00:00,134.49,134.495,134.345,134.345
AAPL,2021-04-15 17:20:00+00:00,134.515,134.53,134.34,134.495
AAPL,2021-04-15 17:25:00+00:00,134.645,134.66,134.5,134.515
AAPL,2021-04-15 17:30:00+00:00,134.655,134.77,134.595,134.64
AAPL,2021-04-15 17:35:00+00:00,134.645,134.66,134.555,134.655
AAPL,2021-04-15 17:40:00+00:00,134.7,134.7,134.595,134.635
AAPL,2021-04-15 17:45:00+00:00,134.63,134.72,134.6,134.7
AAPL,2021-04-15 17:50:00+00:00,134.59,134.68,134.55,134.655
AAPL,2021-04-15 17:55:00+00:00,134.585,134.62,134.54,134.595
AAPL,2021-04-15 18:00:00+00:00,134.64,134.635,134.52,134.595
AAPL,2021-04-15 18:05:00+00:00,134.545,134.69,134.52,134.65
AAPL,2021-04-15 18:10:00+00:00,134.44,134.58,134.455,134.545
AAPL,2021-04-15 18:15:00+00:00,134.465,134.555,134.46,134.46
AAPL,2021-04-15 18:20:00+00:00,134.37,134.495,134.36,134.485
AAPL,2021-04-15 18:25:00+00:00,134.5,134.5,134.35,134.38
AAPL,2021-04-15 18:30:00+00:00,134.48,134.58,134.39,134.5
AAPL,2021-04-15 18:35:00+00:00,134.53,134.55,134.45,134.48
AAPL,2021-04-15 18:40:00+00:00,134.37,134.525,134.34,134.525
AAPL,2021-04-15 18:45:00+00:00,134.265,134.39,134.21,134.37
AAPL,2021-04-15 18:50:00+00:00,134.22,134.37,134.22,134.285
AAPL,2021-04-15 18:55:00+00:00,134.24,134.28,134.13,134.19
AAPL,2021-04-15 19:00:00+00:00,134.31,134.325,134.23,134.27
AAPL,2021-04-15 19:05:00+00:00,134.13,134.335,134.12,134.31
AAPL,2021-04-15 19:10:00+00:00,134.05,134.15,133.955,134.14
AAPL,2021-04-15 19:15:00+00:00,134.15,134.155,133.945,134.045
AAPL,2021-04-15 19:20:00+00:00,134.08,134.16,134.015,134.145
AAPL,2021-04-15 19:25:00+00:00,134.095,134.13,134.025,134.065
AAPL,2021-04-15 19:30:00+00:00,134.08,134.15,134.0,134.095
AAPL,2021-04-15 19:35:00+00:00,134.18,134.22,134.07,134.07
AAPL,2021-04-15 19:40:00+00:00,134.35,134.34,134.06,134.185
AAPL,2021-04-15 19:45:00+00:00,134.435,134.45,134.295,134.345
AAPL,2021-04-15 19:50:00+00:00,134.47,134.51,134.38,134.435
AAPL,2021-04-15 19:55:00+00:00,134.45,134.51,134.41,134.475
AAPL,2021-04-15 20:00:00+00:00,134.45,134.45,134.45,134.45
AAPL,2021-04-16 13:30:00+00:00,133.905,134.67,133.73,134.31
AAPL,2021-04-16 13:35:00+00:00,133.8,134.13,133.78,133.895
AAPL,2021-04-16 13:40:00+00:00,134.035,134.135,133.785,133.8
AAPL,2021-04-16 13:45:00+00:00,134.0,134.01,133.74,134.01
AAPL,2021-04-16 13:50:00+00:00,133.555,134.025,133.53,134.005
AAPL,2021-04-16 13:55:00+00:00,133.41,133.585,133.28,133.555
AAPL,2021-04-16 14:00:00+00:00,133.81,133.855,133.37,133.415
AAPL,2021-04-16 14:05:00+00:00,134.13,134.16,133.7,133.82
AAPL,2021-04-16 14:10:00+00:00,134.29,134.42,134.07,134.125
AAPL,2021-04-16 14:15:00+00:00,134.53,134.55,134.2,134.29
AAPL,2021-04-16 14:20:00+00:00,134.39,134.58,134.37,134.53
AAPL,2021-04-16 14:25:00+00:00,134.21,134.48,134.17,134.42
AAPL,2021-04-16 14:30:00+00:00,134.115,134.29,134.075,134.205
AAPL,2021-04-16 14:35:00+00:00,134.06,134.235,134.06,134.11
AAPL,2021-04-16 14:40:00+00:00,134.28,134.33,133.97,134.09
AAPL,2021-04-16 14:45:00+00:00,134.39,134.41,134.21,134.27
AAPL,2021-04-16 14:50:00+00:00,134.195,134.385,134.165,134.385
AAPL,2021-04-16 14:55:00+00:00,133.97,134.22,133.98,134.215
AAPL,2021-04-16 15:00:00+00:00,133.925,134.05,133.85,133.965
AAPL,2021-04-16 15:05:00+00:00,133.975,134.09,133.9,133.945
AAPL,2021-04-16 15:10:00+00:00,133.885,134.035,133.89,133.945
AAPL,2021-04-16 15:15:00+00:00,133.94,134.03,133.78,133.89
AAPL,2021-04-16 15:20:00+00:00,133.91,134.05,133.88,133.925
AAPL,2021-04-16 15:25:00+00:00,133.755,133.945,133.7,133.91
AAPL,2021-04-16 15:30:00+00:00,133.815,133.88,133.755,133.755
AAPL,2021-04-16 15:35:00+00:00,133.885,133.93,133.795,133.815
AAPL,2021-04-16 15:40:00+00:00,133.83,133.915,133.8,133.885
AAPL,2021-04-16 15:45:00+00:00,133.73,133.86,133.725,133.835
AAPL,2021-04-16 15:50:00+00:00,133.735,133.77,133.67,133.725
AAPL,2021-04-16 15:55:00+00:00,133.82,133.86,133.73,133.74
AAPL,2021-04-16 16:00:00+00:00,133.805,133.96,133.79,133.825
AAPL,2021-04-16 16:05:00+00:00,133.99,133.99,133.725,133.805
AAPL,2021-04-16 16:10:00+00:00,133.92,133.99,133.87,133.975
AAPL,2021-04-16 16:15:00+00:00,133.975,133.97,133.88,133.915
AAPL,2021-04-16 16:20:00+00:00,134.07,134.09,133.92,133.97
AAPL,2021-04-16 16:25:00+00:00,134.025,134.12,133.98,134.065
AAPL,2021-04-16 16:30:00+00:00,134.025,134.09,133.955,134.02
AAPL,2021-04-16 16:35:00+00:00,133.965,134.08,133.935,134.025
AAPL,2021-04-16 16:40:00+00:00,133.915,133.98,133.87,133.975
AAPL,2021-04-16 16:45:00+00:00,133.915,133.96,133.86,133.905
AAPL,2021-04-16 16:50:00+00:00,133.865,133.915,133.82,133.915
AAPL,2021-04-16 16:55:00+00:00,133.785,133.89,133.79,133.855
AAPL,2021-04-16 17:00:00+00:00,133.855,133.915,133.78,133.785
AAPL,2021-04-16 17:05:00+00:00,133.885,133.91,133.815,133.855
AAPL,2021-04-16 17:10:00+00:00,133.735,133.9,133.725,133.885
AAPL,2021-04-16 17:15:00+00:00,133.78,133.78,133.72,133.74
AAPL,2021-04-16 17:20:00+00:00,133.71,133.78,133.715,133.775
AAPL,2021-04-16 17:25:00+00:00,133.64,133.705,133.635,133.705
AAPL,2021-04-16 17:30:00+00:00,133.59,133.695,133.56,133.645
AAPL,2021-04-16 17:35:00+00:00,133.65,133.68,133.56,133.6
AAPL,2021-04-16 17:40:00+00:00,133.74,133.745,133.605,133.655
AAPL,2021-04-16 17:45:00+00:00,133.65,133.81,133.645,133.74
AAPL,2021-04-16 17:50:00+00:00,133.565,133.655,133.56,133.65
AAPL,2021-04-16 17:55:00+00:00,133.53,133.615,133.53,133.57
AAPL,2021-04-16 18:00:00+00:00,133.77,133.77,133.515,133.535
AAPL,2021-04-16 18:05:00+00:00,133.815,133.86,133.77,133.775
AAPL,2021-04-16 18:10:00+00:00,133.89,133.93,133.79,133.81
AAPL,2021-04-16 18:15:00+00:00,133.825,133.945,133.82,133.9
AAPL,2021-04-16 18:20:00+00:00,133.885,133.91,133.775,133.83
AAPL,2021-04-16 18:25:00+00:00,133.975,133.98,133.87,133.885
AAPL,2021-04-16 18:30:00+00:00,133.98,134.02,133.945,133.975
AAPL,2021-04-16 18:35:00+00:00,133.94,133.99,133.925,133.975
AAPL,2021-04-16 18:40:00+00:00,133.99,134.08,133.945,133.945
AAPL,2021-04-16 18:45:00+00:00,134.08,134.09,133.96,133.995
AAPL,2021-04-16 18:50:00+00:00,134.04,134.11,134.03,134.08
AAPL,2021-04-16 18:55:00+00:00,133.99,134.07,133.96,134.045
AAPL,2021-04-16 19:00:00+00:00,133.905,134.085,133.91,133.995
AAPL,2021-04-16 19:05:00+00:00,133.92,133.94,133.885,133.915
AAPL,2021-04-16 19:10:00+00:00,133.985,133.99,133.91,133.915
AAPL,2021-04-16 19:15:00+00:00,134.09,134.1,133.95,133.985
AAPL,2021-04-16 19:20:00+00:00,134.145,134.18,134.055,134.095
AAPL,2021-04-16 19:25:00+00:00,134.1,134.175,134.07,134.14
AAPL,2021-04-16 19:30:00+00:00,134.06,134.115,134.015,134.095
AAPL,2021-04-16 19:35:00+00:00,134.08,134.09,134.0,134.065
AAPL,2021-04-16 19:40:00+00:00,133.96,134.13,133.96,134.085
AAPL,2021-04-16 19:45:00+00:00,133.98,134.025,133.95,133.985
AAPL,2021-04-16 19:50:00+00:00,134.1,134.15,133.98,133.98
AAPL,2021-04-16 19:55:00+00:00,134.15,134.15,134.02,134.1
AAPL,2021-04-16 20:00:00+00:00,134.15,134.15,134.15,134.15
AAPL,2021-04-19 13:30:00+00:00,134.47,134.705,133.355,133.51
AAPL,2021-04-19 13:35:00+00:00,134.7,134.975,134.47,134.48
AAPL,2021-04-19 13:40:00+00:00,135.225,135.255,134.68,134.68
AAPL,2021-04-19 13:45:00+00:00,135.0,135.32,134.945,135.23
AAPL,2021-04-19 13:50:00+00:00,135.08,135.12,134.73,135.01
AAPL,2021-04-19 13:55:00+00:00,135.21,135.21,134.86,135.085
AAPL,2021-04-19 14:00:00+00:00,135.005,135.47,134.89,135.23
AAPL,2021-04-19 14:05:00+00:00,134.62,135.085,134.44,135.035
AAPL,2021-04-19 14:10:00+00:00,134.61,134.73,134.36,134.615
AAPL,2021-04-19 14:15:00+00:00,134.5,134.615,134.27,134.615
AAPL,2021-04-19 14:20:00+00:00,134.61,134.65,134.49,134.5
AAPL,2021-04-19 14:25:00+00:00,134.795,134.87,134.55,134.63
AAPL,2021-04-19 14:30:00+00:00,135.17,135.16,134.8,134.81
AAPL,2021-04-19 14:35:00+00:00,134.915,135.17,134.88,135.17
AAPL,2021-04-19 14:40:00+00:00,134.69,135.0,134.67,134.935
AAPL,2021-04-19 14:45:00+00:00,134.33,134.67,134.16,134.67
AAPL,2021-04-19 14:50:00+00:00,134.57,134.62,134.31,134.31
AAPL,2021-04-19 14:55:00+00:00,134.805,134.825,134.55,134.55
AAPL,2021-04-19 15:00:00+00:00,134.805,134.85,134.64,134.805
AAPL,2021-04-19 15:05:00+00:00,134.99,134.98,134.67,134.815
AAPL,2021-04-19 15:10:00+00:00,135.06,135.045,134.77,134.99
AAPL,2021-04-19 15:15:00+00:00,134.93,135.08,134.8,135.06
AAPL,2021-04-19 15:20:00+00:00,134.8,134.98,134.76,134.93
AAPL,2021-04-19 15:25:00+00:00,134.93,134.985,134.65,134.79
AAPL,2021-04-19 15:30:00+00:00,134.47,134.945,134.41,134.93
AAPL,2021-04-19 15:35:00+00:00,134.545,134.57,134.44,134.465
